TARGET_SCORE,R_DEBT_INCOME,R_DEBT_SAVINGS,DEFAULT,DEBT,R_EXPENDITURE_DEBT,R_UTILITIES_DEBT,R_EDUCATION_INCOME,R_GROCERIES_DEBT,R_TAX_DEBT,R_ENTERTAINMENT_DEBT,R_HEALTH_DEBT,R_SAVINGS_INCOME,R_CLOTHING_DEBT,R_TRAVEL_DEBT,CAT_CREDIT_CARD,R_HOUSING_DEBT,R_UTILITIES_SAVINGS,R_EDUCATION_SAVINGS,CAT_DEBT,R_HEALTH_SAVINGS,R_GROCERIES_SAVINGS,R_GROCERIES_INCOME,R_EXPENDITURE,R_ENTERTAINMENT_INCOME,R_HEALTH_INCOME,R_GAMBLING_INCOME,CAT_DEPENDENTS,R_ENTERTAINMENT,R_HOUSING_SAVINGS,CAT_SAVINGS_ACCOUNT,R_TRAVEL,R_GROCERIES,R_EDUCATION_DEBT,R_GAMBLING_DEBT,T_ENTERTAINMENT_12,T_EDUCATION_12,T_EDUCATION_6,R_CLOTHING_SAVINGS,R_HEALTH,T_ENTERTAINMENT_6,T_GROCERIES_6,R_GAMBLING_SAVINGS,SAVINGS,T_GAMBLING_6,T_GAMBLING_12,R_ENTERTAINMENT_SAVINGS,R_EXPENDITURE_SAVINGS,T_GROCERIES_12,R_CLOTHING,T_FINES_6,INCOME
713,0.6065006478816752,1.1370476906557034,0,989020,0.7693322683059999,0.07119067359608501,0.02159809995590848,0.18240682696002103,0.014405168752906919,0.08470506157610563,0.054299205273907504,0.5333994808361322,0.058135325878142,0.07193990010313239,0,0.14521849912034135,0.08094719100865243,0.04049141540605233,1,0.06174078596113652,0.20740526135472642,0.11062985872929339,0.46660051916386774,0.05137367472476527,0.03293250317808498,0.0,0,0.1101020522155122,0.16512035906527142,1,0.09350953166378626,0.23709759030602523,0.03561100887747467,0.0,83775,35220,17745,0.06610263803525811,0.07057965395559118,40145,88887,0.0,869814,0,0,0.09631369465196007,0.8747674790242511,180404,0.07556595280495738,0,135891.58333333334
668,0.480093152402705,0.9824291075378383,0,632480,1.0650439539590184,0.09807899064002024,0.024167097435804013,0.25407601821401465,0.020803819883632686,0.12496047305843663,0.07855268150771566,0.4886796906963734,0.08426037186946622,0.09757146471034657,0,0.20163957753604858,0.09635565524268708,0.049453860874319654,1,0.07717244078832915,0.249611675820762,0.1219801565342934,0.5113203093036266,0.05999266743635813,0.03771260449472488,0.0018824801068155648,0,0.11732893519927437,0.19809659020304696,1,0.09161261781511507,0.2385591855336622,0.050338350619782445,0.0039210726030862635,79035,31838,16836,0.08277984193652609,0.07375534241166,38941,82175,0.0038521758580411063,643792,0,2480,0.12276480602430599,1.046330181176529,160698,0.07911445490700232,532,109784.25
676,0.5512267031694219,0.9762198187095623,0,963240,0.7897761720858768,0.07848615090735435,0.020088151407080496,0.17482766496407956,0.015123956646318675,0.09273701258253395,0.06147689049458079,0.5646542844193361,0.058902246584444165,0.07048191520285703,0,0.14976329886632614,0.07661973600998881,0.035576018745236665,1,0.060014958893447275,0.17067023139664986,0.09636967738095784,0.43534571558066393,0.05111911770765139,0.03388770366843534,0.0,0,0.11742189225284722,0.1462019004686309,1,0.0892428990567129,0.2213635598834825,0.0364426311199701,0.0,89328,35103,17616,0.05750154048225202,0.07784090311589707,43558,101002,0.0,986704,0,0,0.09053170961098769,0.7709951515348068,168401,0.07458093655684435,621,145620.66666666666
664,0.4313886535814743,0.8409762372125118,0,753180,1.1290010356090177,0.10498951113943546,0.02219774643273005,0.2795878807190844,0.0211250962585305,0.12483204546058047,0.08543641626171698,0.5129617633565356,0.08350195172468733,0.10473990281207679,0,0.22024482859343053,0.08829368402482353,0.04327368630262103,1,0.07184999586870061,0.23512676389735618,0.12061103942110367,0.4870382366434643,0.0538511280150612,0.036856300577968466,0.001331658593665429,0,0.110568583662319,0.18522066721601782,1,0.09277219374345115,0.24764182839590235,0.051456491144215195,0.003086911495260097,94021,38756,19726,0.07022315716132836,0.07567434711486333,46198,106142,0.002596019213891885,895602,2325,2325,0.10498078387498018,0.9494630427355009,210580,0.07396091685570848,0,145495.25
674,0.5315295990035637,1.0475398210778966,0,768140,0.9267451245866639,0.08600515531022991,0.023070269522194927,0.21247949592522197,0.01735881479938553,0.10697138542453198,0.07183976879214726,0.5074075355499429,0.07096753196031973,0.08645168849428489,0,0.18126773765199053,0.09009382500545494,0.04546694305040366,1,0.0752550185468034,0.22258073314422866,0.11293914126561257,0.4925924644500571,0.05685845759955714,0.03818496349859876,0.0,0,0.11542697402615647,0.18988517346716124,1,0.0932852908536671,0.2292750080773175,0.04340354622855209,0.0,82169,33340,16773,0.07434131573205324,0.07751836711759169,40666,98570,0.0,733280,0,0,0.11205678594806895,0.9708024219943269,163214,0.07657718403641114,0,120429.16666666667
673,0.6177384273136702,1.2789322594968149,0,872760,0.8369059076951281,0.07912713689903295,0.025741932333024967,0.19238507722627068,0.014799028369769467,0.092657775333425,0.062099546267014985,0.4830110607708919,0.06376667124982813,0.07965305467711628,0,0.15942412576195059,0.10119824798179401,0.05329470569874841,1,0.07942111302100048,0.2460474815104636,0.11884365504437544,0.516988939229108,0.057238268412853344,0.03836127604787834,0.0,0,0.11071468665887205,0.20389265737903586,1,0.09517563915456628,0.22987659121215523,0.041671249828131446,0.0,80868,36369,18747,0.08155325294213328,0.0742013477214417,42728,84228,0.0,682413,0,0,0.11850301796712548,1.070345963514763,167906,0.07619335777595843,0,117735.91666666667
666,0.3687957744152736,0.7084603838801266,0,614080,1.300016284523189,0.12393499218342886,0.02319146955579111,0.3109887962480459,0.02308168316831683,0.15551393955184992,0.09710135487232933,0.5205594875968038,0.0997378191766545,0.127154442417926,0,0.24014786347055758,0.0878030321384525,0.0445510457658855,1,0.06879246314813084,0.22032324197230904,0.11469135394677181,0.47944051240319624,0.05735288376939454,0.035810569366913,0.0018203165585146794,0,0.11962460886317915,0.17013524754234347,1,0.09780988433122806,0.2392191543678302,0.0628843147472642,0.004935838978634706,95498,38616,21412,0.0706602936612593,0.07469241426305939,43645,101964,0.0034968463775740355,866781,2424,3031,0.1101754653136144,0.9210100359837144,190972,0.07672043832376733,1394,138757.91666666666
682,0.4511990233244052,0.9017339195154876,0,790900,1.1073422683019345,0.10253761537488937,0.022231350031519468,0.2560665065115691,0.02044759135162473,0.1331318750790239,0.08010494373498546,0.5003682500563357,0.08719054242002781,0.10855733973953724,0,0.21330383107851814,0.09246164580977051,0.0444299773796928,1,0.07223334488671604,0.23090385457331533,0.11553695764411243,0.4996317499436643,0.060068972009002304,0.03614327237668187,0.0017941850149895743,0,0.12022649084205586,0.19234329964610164,1,0.09803413348070386,0.2312442266872346,0.04927171576684789,0.003976482488304464,105294,38969,19818,0.07862266956109307,0.0723398230411842,60112,108133,0.0035857291400634827,877088,0,3145,0.12004952752745449,0.998528083841074,202523,0.07873856612890887,1105,146073.75
736,0.5206347458149598,1.0685936899161759,0,869800,0.9849229707978846,0.09050471372729363,0.02355605861899509,0.2407059094044608,0.01816739480340308,0.11231087606346286,0.0724442400551851,0.4872148794513283,0.07461370429983905,0.09223844561968268,0,0.18869280294320534,0.09671276599665589,0.048348397416602885,1,0.07741345779374348,0.2572168159151415,0.12531985995895017,0.5127851205486716,0.05847294441155644,0.037716988506889225,0.0,0,0.11403011138270032,0.20163593855770565,1,0.09365041567155294,0.24439059351967932,0.04524488388135203,0.0,97688,39354,20249,0.07973173359607945,0.07355320385765612,43952,124329,0.0,813967,0,0,0.1200146934703741,1.0524824716481136,209366,0.07575587788291159,0,139221.08333333334
669,0.4151391645652476,0.8029857781593243,0,705260,1.1634787170688825,0.11644925275784818,0.024203991872158374,0.27885318889487565,0.022125173694807588,0.12914244392139068,0.09387885318889487,0.5169944174065781,0.08896577148852905,0.11408842129143862,0,0.21081586932478802,0.09350709384183255,0.04681673739065487,1,0.0753833839805897,0.22391514487696076,0.11576287987417386,0.4830055825934219,0.05361208627944047,0.038972788683181346,0.0,0,0.11099682531944842,0.1692821448780993,1,0.09805802170482174,0.23967192936488108,0.058303320761137735,0.0,91079,41119,20200,0.07143824924826113,0.08068807087885638,51112,105032,0.0,878297,0,0,0.1036995458256148,0.9342568629973688,196664,0.07646531920468463,604,141571.0
662,0.43428464543420553,0.8168031478163919,0,603660,1.0783520524798729,0.10344067852764802,0.022672498759001732,0.2505499784646987,0.02065898022065401,0.12747904449524566,0.08439684590663618,0.5316882612355307,0.07917536361528013,0.10273332670708676,0,0.2003611304376636,0.08449067183364635,0.042642466294658565,1,0.0689356094023154,0.20465001109529504,0.1088100085610895,0.4683117387644693,0.05536219163890907,0.03665225430032878,0.0,0,0.11821653624350573,0.1636556020415343,1,0.0952688191864913,0.23234525115291615,0.05220654010535732,0.0,76954,31515,15128,0.06467068623046822,0.07826464994669395,46521,86732,0.0,739052,0,0,0.10412528482434254,0.880801350919827,151247,0.07342255567947548,1826,115834.16666666667
676,0.49826748644663266,1.0013877954384796,0,847120,1.0083400226650296,0.08857776938332232,0.023492307357491863,0.23887996977996034,0.01915431107753329,0.11028071583718954,0.0832656530361696,0.49757695142315506,0.07703867220700727,0.09870384361129474,0,0.1886108225517046,0.08870069720762318,0.04721341551351978,1,0.08338120872963523,0.23921148631236508,0.1190261221047084,0.5024230485768449,0.05494929508373178,0.04148856764566966,0.002136894156979668,0,0.10936857940610055,0.18887257579088973,1,0.09788745997646879,0.23690418351996348,0.047147983756728684,0.004288648597601284,93421,39940,19661,0.07714558612488268,0.08257695932379988,47563,99507,0.004294600364562277,845946,0,3633,0.11043376291158065,1.0097393923489206,202360,0.07640148211453023,0,141677.58333333334
744,0.41715080851431446,0.7786239495798319,0,676020,1.11289754740984,0.11101594627377888,0.021294425092483176,0.26965622318866306,0.020968314546906897,0.13500340226620514,0.08220614774710808,0.5357538883043876,0.08686577320197628,0.1000059169847046,0,0.20380314191887813,0.08643967455403213,0.03974665524104379,1,0.06400767543859649,0.20996079352793748,0.11248731152406723,0.4642461116956123,0.05631677840753071,0.034292360997553326,0.0,0,0.12130802388810392,0.15868600729765592,1,0.0898608476741265,0.24230103104842085,0.051047306292713236,0.0,91265,34509,17030,0.06763577141382869,0.07386677052028269,42585,110077,0.0,868224,0,0,0.10511688227922748,0.8665286838419578,182293,0.0780537017123884,1572,135047.08333333334
690,0.5108201227025907,1.0193974747943568,0,625960,0.9766646431081858,0.0906160138027989,0.023993758782832084,0.23156431720876733,0.018875007987730844,0.10964758131510001,0.0757220908684261,0.5011000471681946,0.07322352865997828,0.091072912007157,0,0.1820164227746182,0.09237373564650378,0.04788217226963972,1,0.07719090821742239,0.23605608021509683,0.11828771293012416,0.4988999528318054,0.05601019094142167,0.03868036774870614,0.0023331119093978957,0,0.11226738071130754,0.18554708174754783,1,0.09324890856837212,0.23709706176300763,0.046971052463416194,0.004567384497411975,68635,29402,14249,0.07464388021151407,0.07753131169717005,32783,76316,0.00465598022307666,614049,2859,2859,0.11177446750992184,0.9956094709054163,144950,0.0749730515757672,1495,102116.83333333333
720,0.5571726894489398,1.0152872782682147,0,735600,0.8098327895595432,0.07709488852637303,0.020394823050709835,0.19249592169657423,0.01534257748776509,0.08801386623164763,0.05791190864600326,0.5487832866371719,0.059656063077759655,0.07917618270799348,0,0.15126971179989124,0.07827345954033268,0.0371637102428629,1,0.05879722410851814,0.19543866041704622,0.10725347039963279,0.45121671336282804,0.04903892255708634,0.03226693389141495,0.0006294324428114043,0,0.108681529528481,0.15358221397772884,1,0.09776855633501368,0.23769835474465054,0.036604132680804785,0.001129690048939641,64743,26926,13585,0.06056804191441553,0.07151094570707707,32430,68595,0.0011469599350746144,724524,831,831,0.08935935869619226,0.8222129287642646,141600,0.07366466738177613,837,110019.75
709,0.49237713321968296,0.9791319192059332,0,649280,1.0096506899950715,0.09359598324297684,0.02277456577263048,0.24101774273040907,0.019027230162641694,0.11704657466732381,0.07911224741251849,0.5028710877069519,0.07652476589452932,0.09725696155741745,0,0.1867499383932972,0.09164281470266226,0.04528907373951544,1,0.07746132664171385,0.2359881650023073,0.1186716252206779,0.4971289122930481,0.057631056887880464,0.03895306158354213,0.001154198491806859,0,0.11592779148984206,0.18285282559061886,1,0.09632733629676636,0.23871398803440186,0.046254312469196646,0.002344135041892558,75996,30032,14918,0.07492784089709524,0.07835605739337896,37290,73830,0.002295217442446141,663118,0,1522,0.11460403729049731,0.988581217822469,156488,0.07579330817364456,468,109888.66666666667
721,0.6269469179698562,1.2167768644459174,0,956400,0.7731879966541196,0.06965495608531995,0.02257113789161239,0.18123170221664575,0.014645545796737767,0.08774989544123797,0.05662066081137599,0.5152521684864122,0.05826850690087829,0.07281472187369302,0,0.14620033458803847,0.08475453905861369,0.04380600271497473,1,0.06889471012492192,0.22051854236136645,0.11362265714315681,0.4847478315135878,0.055014526499061286,0.0354981487891088,0.0,0,0.11349102135698609,0.17789318470097748,1,0.09417466669010666,0.23439539025554548,0.03600167294019239,0.0,83924,34432,17618,0.070899771122796,0.0732301342705723,39551,85041,0.0,786011,0,0,0.10677204263044665,0.9407972661960201,173330,0.07536137026574187,0,127124.0
717,0.4911600091819088,1.0016764870243826,0,817360,1.0376700597044142,0.09815992952921601,0.025402880283052768,0.24942864833121267,0.020927131251835176,0.12527527649995107,0.0786740236860135,0.4903379639477881,0.08264779289419595,0.09537290789860037,0,0.1802424880101791,0.09832449337738605,0.05180688045961235,1,0.07880591966587908,0.24984681222364924,0.12250937720458951,0.5096620360522119,0.061530205955982124,0.0386415341960001,0.0025646849848149976,0,0.12072746566055532,0.18054466220257062,1,0.09191062901609386,0.2403737546424571,0.051720172261916414,0.005221689341293922,102395,42274,22343,0.08278635084657693,0.07581795672935213,51313,101198,0.005230443435719958,815992,4268,4268,0.12548529887547918,1.039409700095099,203873,0.07964746801862878,0,138678.5
730,0.4839245823039413,0.9638577877027266,0,687140,1.0289402450737841,0.09856215618360159,0.023727192569785033,0.24916756410629565,0.01979509270308816,0.11603603341386035,0.0811217510259918,0.502070521686954,0.07348866315452456,0.10014698605815409,0,0.18810722705707716,0.09499990181033685,0.04725868487570591,1,0.07818983147848384,0.24016209710677144,0.12057830938382964,0.49792947831304596,0.056152689002008545,0.0392568094810174,0.0,0,0.11277237329320279,0.18130861572212886,1,0.09733022547968533,0.24215941139364042,0.04903076520068691,0.0,79733,33691,16862,0.07083262028935092,0.07884009923256005,39947,101593,0.0,712906,0,0,0.1118422344600831,0.9917520682951189,171213,0.07142170160644729,2394,118327.66666666667
741,0.6640344123242954,1.3677695022330865,0,834840,0.7748287096928753,0.07240908437544918,0.02421366439075296,0.17115375401274496,0.014056585693066935,0.08653873796176513,0.06059244885247472,0.48548707310709943,0.05614369220449428,0.07373029562550908,0,0.15308921469982273,0.09903893729336169,0.04987499303696471,1,0.0828765036060331,0.2340988849313363,0.11365198246295012,0.5145129268929005,0.057464700005726906,0.04023547116504298,0.0,0,0.11168757285215611,0.2093907589872306,1,0.09515689687690343,0.22089237514261245,0.036464472234200566,0.0,72246,30442,14807,0.07679162994006875,0.07820108895615421,43533,73178,0.0,610366,0,0,0.11836504654584298,1.0597870785725285,142886,0.07245948879043004,0,104768.66666666667
664,0.8063010348318891,1.5451219646633982,0,981120,0.593033471950424,0.055827014024788,0.02140340034976529,0.1367406637312459,0.011350293542074364,0.06308912263535552,0.04466833822570124,0.521836497876425,0.0451320939334638,0.05541727821265492,0,0.10165321265492498,0.08625954559127152,0.04101552964743716,1,0.06901803051754467,0.2112810029937998,0.11025413867010296,0.47816350212357495,0.05086882486752311,0.03601612733560374,0.0,0,0.10638374665069426,0.15706661165172392,1,0.09344713381926553,0.23057832348234986,0.026545172863666016,0.0,61898,26044,13396,0.06973458964784662,0.07532178256109529,31675,70872,0.0,634979,0,0,0.09748038911523058,0.9163090432911954,134159,0.07610378851809012,2561,101401.33333333333
656,0.631323674093221,1.2544815795358635,0,869500,0.7868315123634273,0.07438297872340426,0.02370712970996867,0.18520989074180563,0.014563542265669926,0.08684761357101782,0.05788729154686602,0.5032546387223955,0.06174008050603795,0.07687636572742956,0,0.14103967797584818,0.0933120766395187,0.047107622833151785,1,0.07261854093476551,0.23234239628344502,0.11692738870152077,0.49674536127760455,0.054828954485883256,0.036545617582672905,0.0,0,0.11037637944895125,0.17693167800437157,1,0.09770371994445662,0.2353869765402324,0.037551466359977,0.0,75514,32651,16436,0.07745179371388586,0.07357012351092597,44018,81107,0.0,693115,0,0,0.10894873145149074,0.9870656384582644,161040,0.07846671051669955,0,114772.08333333333
715,0.5013288969141187,0.905849345266317,0,741300,0.8907621745582085,0.07941723998381223,0.019491164357158797,0.21641980304869823,0.017235936867664912,0.09685282611628221,0.07241737488196412,0.5534351816159115,0.06490894374747067,0.0895157156346958,0,0.1638675300148388,0.07194005484219428,0.03521851339527927,1,0.06559923162273262,0.19604373689432858,0.10849750113277472,0.4465648183840884,0.04855512047989071,0.036304922666991285,0.0,0,0.10873028613312899,0.14843929477435028,1,0.10049339564636647,0.2429602527251856,0.0388789963577499,0.0,71797,28821,13026,0.0587977241955745,0.08129821511323264,41087,81870,0.0,818348,0,0,0.08773406912462668,0.806896332611554,160432,0.07286899421797244,0,123222.5
728,0.36920457840355,0.6842593737102441,0,653220,1.2470913321698662,0.11978353387832583,0.02182264592658073,0.30089250176050947,0.021899207005296836,0.14323658185603624,0.09655093230458345,0.5395681704755031,0.09614218793055938,0.11927222069134441,0,0.23447077554269619,0.08196300587238305,0.04044465022343548,1,0.06606588046987444,0.20588851480875472,0.11109088925727831,0.4604318295244969,0.052883601816123435,0.035647046255983424,0.0,0,0.11485652907779653,0.16043882602620052,1,0.09564032530305355,0.24127543348166333,0.059107192063929455,0.0,93565,38610,21047,0.06578619330049715,0.07742089918674237,49695,98785,0.0,954638,0,0,0.09801097379320747,0.8533339339100267,196549,0.07709314101580482,2110,147438.58333333334
742,0.42497747287487264,0.7585219275161871,0,619720,1.0347124507842251,0.1003017491770477,0.02029087078825051,0.2416736590718389,0.019050538953075583,0.11367714451687859,0.07816271864713097,0.560270517513554,0.080065190731298,0.10552346220873943,0,0.19626282837410444,0.07608107611901935,0.0362162029840516,1,0.0592881360081272,0.18331476970906108,0.10270586089277363,0.439729482486446,0.048310225600414744,0.0332173946436874,0.0,0,0.1098635127379794,0.1488696588781043,1,0.10198336951368615,0.2335660104299224,0.04774575614793778,0.0,70448,29589,14062,0.06073120280045532,0.07554052199515932,33579,75872,0.0,817010,0,0,0.0862266067734789,0.7848520825938483,149770,0.07737917009756219,0,121520.16666666667
750,0.1915246205783219,0.28425529998655674,0,429240,1.7032965240890876,0.16961373590532103,0.01677825996553592,0.4010017705712422,0.03547199701798528,0.19069285248345913,0.13072174075109497,0.673776779491463,0.12906998415804677,0.16736324666853042,0,0.34175752492777933,0.04821360338160764,0.024901807952181748,1,0.037158347631967396,0.11398687858886886,0.07680171195989245,0.326223220508537,0.03652237621889242,0.025036431798691222,0.0,0,0.11195517033385627,0.09714638777100906,1,0.09825843257564049,0.23542687071805976,0.08760367160562856,0.0,81853,37603,18618,0.03668882706610571,0.07674632038658338,39949,86182,0.0,1510051,0,0,0.05420545398797789,0.484171064421003,172126,0.07577657931702327,0,186764.5
706,0.5809366349593206,1.059369530589369,0,861920,0.7774004547985892,0.07212734360497494,0.021338933848631066,0.17804552626693892,0.01381334694635233,0.08680736031186188,0.05785571746797847,0.5483795957734622,0.05910293298682012,0.07359035641358827,0,0.14360149433822164,0.07640951013746042,0.03891270574816621,1,0.0612905842559635,0.18861600558494424,0.10343316889907682,0.45162040422653776,0.050429575789274324,0.03361050581900459,0.0023502483363921833,0,0.11166363458631132,0.15212704764901377,1,0.09466209591124337,0.22902678428850082,0.03673194728049007,0.004045619082977538,74821,31660,15456,0.06261184637470256,0.0744220267827961,37346,75442,0.004285805588877308,813616,3487,3487,0.09196107254527934,0.8235543548799433,153461,0.07602636790601397,0,123639.41666666667
750,0.2783085458349522,0.4252077776802786,0,576640,1.2413429522752497,0.11847946725860155,0.016742239779530828,0.2961657186459489,0.024023654273029965,0.14322801054384018,0.09544082963374029,0.6545236480698088,0.10234808546059933,0.11742161487236404,0,0.23407845449500556,0.0503783909737733,0.025579274070392594,1,0.04058218306852479,0.12593196705052662,0.08242545048251763,0.3454763519301912,0.03986157933728936,0.026561998508647672,0.0,0,0.11538149894943896,0.09953197943865554,1,0.09459240466717332,0.23858492780186866,0.06015711709211986,0.0,82591,34689,17014,0.04351920196853268,0.07688514238455005,41938,84488,0.0,1356137,0,0,0.0609016640649138,0.5278286780760351,170781,0.0824494836604229,0,172662.08333333334
696,0.7930932151451224,1.5933871871891334,0,983480,0.6332919835685525,0.05942977996502217,0.02253527260059223,0.14619819416764956,0.010866514824907471,0.06872940985073413,0.048645625737178184,0.4977404246259846,0.047308537031764755,0.059563997234310814,0,0.11379184121690324,0.09469464993373577,0.04527515043112247,1,0.07751131676241765,0.2329503293769219,0.1159487958608321,0.5022595753740153,0.05450882863354558,0.038580515718644966,0.0,0,0.10852720646083201,0.18131446180167393,1,0.09405455742337396,0.23085432622063806,0.02841440598690365,0.0,67594,27945,13523,0.0753808167510766,0.07681389785334682,32937,73354,0.0,617226,0,0,0.10951256103923036,1.0090793323677227,143783,0.0747025673137132,0,103338.0
692,0.45733850814823473,0.8166149612811872,0,610160,0.9619968532843844,0.0951193129670906,0.020497633706453678,0.2132637341025305,0.01957683230628032,0.11170184869542416,0.0707814343778681,0.5600417942756234,0.07343811459289366,0.09642552773043137,0,0.18475809623705258,0.07767585407571381,0.03660018576464637,1,0.05780117829390965,0.17415435596681933,0.09753371799657311,0.43995820572437666,0.05108555683976512,0.03237107560296638,0.0,0,0.11611456764547542,0.15087622560500655,1,0.100234764179552,0.22168859843399685,0.04481939163498099,0.0,68156,27347,13355,0.05997066310483925,0.07357761528658947,33569,78385,0.0,747182,0,0,0.09121740084745082,0.7855810230974515,130125,0.07633924616506409,0,111179.5
731,0.38956345672051107,0.7729813779100592,0,607980,1.2732836606467317,0.1154939307214053,0.02249610744103494,0.31545281094772853,0.023318201256620284,0.14604756735418928,0.09948682522451396,0.503975215772713,0.09762163229053587,0.11650547715385375,0,0.24971709595710384,0.08927465770928078,0.04463732885464039,1,0.07690146324594203,0.2438391484719766,0.12288888746499901,0.496024784227287,0.05689479518411964,0.03875643153261099,0.0,0,0.1147015169267217,0.1930266649206206,1,0.09150001743890891,0.24774747426469163,0.05774696536070265,0.0,88794,35109,17061,0.07545970384176755,0.07813406258113936,41361,96552,0.0,786539,0,0,0.1128920498538534,0.9842245584770749,191789,0.076669194231984,0,130055.83333333333
684,0.5293991028609351,1.0498261246912397,0,887860,0.9363953776496294,0.0891728425652693,0.024256622557031177,0.22928840132453315,0.01824724618746199,0.09957538350640867,0.07283242853603046,0.5042731271491596,0.07073074583830784,0.08995674993805329,0,0.1707724190750794,0.0936159797379987,0.04810215189169951,1,0.07646138620183252,0.24071295379918436,0.12138507395762589,0.4957268728508403,0.0527151186953263,0.03855742232615769,0.0,0,0.10633903784995694,0.17928134692173897,1,0.09606705894239513,0.24486280773838448,0.04581916067848535,0.0,88409,40681,19894,0.07425498479995175,0.0777795686249982,43213,105805,0.0,845721,0,0,0.10453683898117701,0.9830523304967005,203576,0.0755351292056176,0,139759.08333333334
738,0.6389475723497883,1.2590571614253923,0,831120,0.7708285205505824,0.07365964000385022,0.023223274936883247,0.18450163634613534,0.013926990085667532,0.08259457118105688,0.05723481567042064,0.5074809880962265,0.054348349215516414,0.07088747713928194,0,0.1438288093175474,0.09274169725486393,0.045761861984236034,1,0.07206190455270536,0.23229810653630514,0.11788687263792663,0.49251901190377345,0.052773600745408086,0.036570046526502885,0.0012377341316334094,0,0.10715038296982288,0.18108869239054526,1,0.09196270668429457,0.23935496861785902,0.03634613533545096,0.0019371450572721147,68646,30208,14815,0.06842767829144404,0.07425103527505615,33201,70879,0.002438976357078258,660113,1610,1610,0.103991286340369,0.970517169030151,153343,0.07050640676436937,1299,108397.0
686,0.5240584593097377,1.0765818941816314,0,826240,0.9793183578621224,0.09069640782339272,0.024637546951766377,0.23248087722695585,0.017864058869093726,0.11589610766847405,0.07083535050348568,0.4867799302050338,0.07064896398140975,0.08839562354763748,0,0.1876815453137103,0.09764211052997787,0.050613317072026646,1,0.07626005582006239,0.25028470316600343,0.12183357033853476,0.5132200697949661,0.06073633562473599,0.037121864649521955,0.002636022168971812,0,0.11834364865933718,0.20205455355676993,1,0.09026239816499249,0.23739050264968758,0.04701297443841983,0.00503001549186677,95758,38844,19551,0.07605939546507598,0.0723312801550265,46629,116046,0.005415223605996878,767466,4156,4156,0.1247716511220041,1.0543164127140485,192085,0.07214095744680851,2294,131384.83333333334
655,0.3973337356503134,0.8016179768497498,0,637340,1.2692989613079362,0.11387171682304578,0.023470707126122634,0.3171839206702859,0.024473593372454264,0.14343207707032354,0.09045878181190574,0.49566470204645513,0.09591269965795336,0.12380832836476606,0,0.24950575830796748,0.09128161526009758,0.04735198417240308,1,0.07251338566435282,0.25426033277698606,0.12602787208813734,0.5043352979535448,0.05699040299443531,0.03594232569970113,0.0,0,0.11300101980901758,0.20000830118719554,1,0.09754071510244446,0.2498890571402083,0.05907051181472997,0.0,91415,37648,18982,0.07688534425400627,0.07126672641305355,46579,97132,0.0,795067,0,0,0.11497773143647014,1.0174928653811566,202154,0.07556352174047405,1008,133670.16666666666
750,0.16539844540619683,0.243314212228427,0,384080,1.9360940429077276,0.1831936054988544,0.016298688715199277,0.47165434284524055,0.037864507394292854,0.2345500937304728,0.146990210372839,0.6797730551428633,0.15181472609872942,0.1966986044574047,0,0.3609560508227453,0.04457360780723899,0.023976661904867486,1,0.035764807242158074,0.11476020487350613,0.07801089507568418,0.3202269448571367,0.03879422087289796,0.024311952285597398,0.0,0,0.12114602314369667,0.08782573715502032,1,0.10159558373620758,0.24361127734109722,0.09854197042282858,0.0,90086,37848,19862,0.03693868048538677,0.07592100751060697,45154,92129,0.0,1578535,0,0,0.0570693712841337,0.4710791968502441,181153,0.07841288838982538,1471,193512.5
694,0.43573827525158115,0.8251073011593674,0,705140,1.082992029951499,0.09917463198797402,0.021669504067627986,0.2540587684715092,0.02149785858127464,0.11955356383129591,0.08172419661343847,0.5280989207577251,0.08719119607453839,0.10223643531780922,0,0.2178248291119494,0.0818297129430707,0.0410330398640774,1,0.06743123130713173,0.20962574478939955,0.11070312958631622,0.4719010792422749,0.0520940637040287,0.035610360478660785,0.0,0,0.11039191473703645,0.17972885687406095,1,0.09440183536935892,0.23458969359440904,0.04973054996170973,0.0,84302,35067,20291,0.07194209247791959,0.07546149403989466,47646,104324,0.0,854604,0,0,0.09864451839682473,0.8935846310103861,179147,0.0805095454658546,0,134855.41666666666
723,0.6031133762682047,1.1188798196613696,0,722680,0.7643120053135551,0.0740576742126529,0.021505546843769534,0.17844827586206896,0.014415785686610947,0.08301599601483367,0.0572964520949798,0.5390332059530197,0.05586289920850169,0.07423894393092378,0,0.1413184258593015,0.08286163716759354,0.03989651584775258,1,0.0641078439872673,0.19966217471543407,0.10762454214441239,0.4609667940469802,0.05006805764077416,0.03455625667119271,0.0,0,0.10861532389613164,0.1581183348402839,1,0.09713172554507715,0.2334756939855491,0.03565755244368185,0.0,59994,25769,13077,0.06250387059216964,0.07496474175029375,30820,68666,0.0,645896,0,0,0.09288492265008608,0.8551732786702503,128961,0.07308912959647182,0,99854.08333333333
